KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
4286,60000,25732,1.429,36760,2.077,15,2013,12,23,Nada
4211,80000,34309,2.105,72230,1.286,20,2013,12,24,Medio
4333,52000,22301,2.364,52711,0.568,13,2014,1,1,Mucho
4615,60000,25633,2.308,59152,0.250,15,2014,1,2,Mucho
4800,96000,38793,3.429,133004,0.563,24,2014,2,3,Mucho
4000,76000,30711,2.375,72938,0.288,19,2014,2,4,Mucho
4500,72000,29095,2.571,74815,0.569,18,2014,3,5,Mucho
4571,32000,12931,2.000,25862,0.148,8,2014,3,6,Mucho
4727,52000,21013,2.167,45528,0.333,13,2014,4,7,Mucho
5067,76000,30711,1.900,58351,0.538,19,2014,4,8,Mucho
4267,64000,25772,1.600,41235,0.975,16,2014,5,9,Medio
4500,36000,14457,3.600,52046,0.438,9,2014,5,10,Mucho
4000,20000,8052,10.000,80518,-0.136,5,2014,6,11,Mucho
5000,20000,8082,3.333,26939,0.300,5,2014,6,12,Mucho
4333,52000,23193,0.788,18274,0.000,13,2014,7,13,Medio
4364,48000,23758,0.444,10559,4.304,12,2014,7,14,Medio
4000,64000,31677,1.231,38987,2.100,16,2014,8,15,Medio
4000,20000,9899,2.000,19798,0.366,5,2014,8,16,Mucho
4000,4000,1616,0.182,294,0.000,1,2014,9,17,Nada
4667,28000,11315,0.933,10560,1.500,7,2014,9,18,Medio
4000,28000,11315,2.333,26401,0.923,7,2014,10,19,Medio
4000,12000,4849,-0.857,-4156,0.400,3,2014,10,20,Nada
4000,24000,9698,-0.500,-4849,-1.588,6,2014,11,21,Nada
8000,8000,3233,-0.182,-588,-2.813,2,2014,11,22,Nada
3200,32000,12931,-0.727,-9404,-1.909,8,2014,12,23,Nada
2667,24000,9698,-0.500,-4849,-2.813,6,2014,12,24,Nada
2667,8000,3233,-0.400,-1293,-1.688,2,2015,1,1,Nada
4000,36000,14547,2.571,37407,-0.188,9,2015,1,2,Mucho
4000,36000,14547,2.571,37407,1.412,9,2015,2,3,Medio
4000,48000,19396,2.182,42319,-0.150,12,2015,2,4,Mucho
4000,24000,9698,0.667,6465,1.200,6,2015,3,5,Mucho
4400,44000,17780,3.667,65193,0.667,11,2015,3,6,Mucho
5333,16000,6465,4.000,25862,0.000,4,2015,4,7,Mucho
4000,8000,2995,0.500,1497,0.286,2,2015,4,8,Medio
4000,28000,10481,2.800,29347,1.059,7,2015,5,9,Medio
4000,24000,8984,12.000,107804,-0.231,6,2015,5,10,Mucho
5000,20000,7486,2.000,14973,0.400,5,2015,6,11,Mucho
4000,8000,2995,1.000,2995,0.500,2,2015,6,12,Mucho
4000,16000,5989,1.143,6845,0.231,4,2015,7,13,Mucho
4000,24000,8984,2.000,17967,1.636,6,2015,7,14,Medio
4000,32000,11978,4.000,47913,0.000,8,2015,8,15,Mucho
4000,16000,5989,2.000,11978,0.667,4,2015,8,16,Medio
0,0,0,0.000,0,0.000,0,2015,9,17,Nada
4000,24000,8984,3.000,26951,0.000,6,2015,9,18,Mucho
4400,44000,16470,1.833,30195,1.200,11,2015,10,19,Mucho
4364,48000,17967,1.263,22696,1.412,12,2015,10,20,Mucho
4000,44000,16470,2.000,32940,1.138,11,2015,11,21,Mucho
4000,32000,11011,1.333,14681,0.000,8,2015,11,22,Mucho
4286,60000,20645,1.579,32598,1.161,15,2015,12,23,Mucho
4000,16000,5505,0.800,4404,0.618,4,2015,12,24,Mucho
4000,16000,5505,2.667,14681,0.333,4,2016,1,1,Mucho
0,0,0,0.000,0,0.000,0,2016,1,2,Nada
0,0,0,0.000,0,0.000,0,2016,2,3,Nada
0,0,0,0.000,0,0.000,0,2016,2,4,Nada
0,0,0,0.000,0,0.000,0,2016,3,5,Nada
4500,31500,8100,4.667,37801,0.000,7,2016,3,6,Mucho
4500,13500,3472,2.000,6943,1.286,3,2016,4,7,Medio
4500,4500,1157,0.222,257,0.000,1,2016,4,8,Nada
6000,18000,4629,0.571,2645,2.455,4,2016,5,9,Nada
4500,31500,8100,1.400,11340,1.875,7,2016,5,10,Medio
4500,22500,5786,2.000,11571,1.250,5,2016,6,11,Medio
4500,4500,1672,0.400,669,0.000,1,2016,6,12,Medio
5625,22500,8359,2.000,16718,1.154,5,2016,7,13,Medio
4500,45000,15450,0.000,0,0.000,10,2016,7,14,Nada
4500,31500,10716,4.667,50010,0.000,7,2016,8,15,Mucho
4500,13500,4593,2.000,9185,0.409,3,2016,8,16,Mucho
4500,4500,1531,0.222,340,0.000,1,2016,9,17,Nada
4500,31500,10716,0.875,9377,2.455,7,2016,9,18,Medio
